mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.7580702781677244,0.035526418657272504,0.09474692344665528,0.003836287355123152,5,sqrt,1,13,954,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 954}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9736842105263158,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9615384615384616,0.9558704453441296,0.013197456011376073
4.178900718688965,0.21378049921216716,0.1355828285217285,0.020977437201335013,10,log2,1,13,1354,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1354}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9612010796221322,0.9871794871794872,0.9714574898785425,0.00968609321273513
3.257316780090332,0.058863001439169,0.11213450431823731,0.0047357284569184985,,log2,1,13,1154,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1154}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9612010796221322,0.9871794871794872,0.9714574898785425,0.00968609321273513
2.6970770359039307,0.03175522347299482,0.09394831657409668,0.0013236080623553238,5,sqrt,1,15,954,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 954}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9605263157894737,0.934885290148448,0.9477058029689609,0.9483805668016194,0.9224021592442645,0.9427800269905534,0.013024165577808142
3.860941505432129,0.07469588500726405,0.13326730728149414,0.005018651691456766,5,sqrt,1,13,1354,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1354}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9736842105263158,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9487179487179487,0.953306342780027,0.013092157320114694
3.298894262313843,0.06002013238808247,0.10990629196166993,0.004942508025007794,5,sqrt,1,13,1154,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1154}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9736842105263158,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9487179487179487,0.953306342780027,0.013092157320114694
3.8610917568206786,0.09369232295058419,0.127258825302124,0.004787290557803461,,sqrt,1,13,1354,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1354}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9612010796221322,0.9871794871794872,0.9714574898785425,0.00968609321273513
3.4939267158508303,0.11714181610066335,0.11670751571655273,0.01006743761167939,10,log2,1,13,1154,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1154}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9612010796221322,0.9871794871794872,0.9714574898785425,0.00968609321273513
2.758695363998413,0.10631527628850072,0.09331283569335938,0.0011311792598660147,5,log2,1,13,954,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 954}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9736842105263158,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9615384615384616,0.9558704453441296,0.013197456011376073
3.88535099029541,0.0877563008475685,0.13040590286254883,0.006247055990048012,5,log2,1,13,1354,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1354}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9736842105263158,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9487179487179487,0.953306342780027,0.013092157320114694
2.7043585777282715,0.06297253972194296,0.092079496383667,0.004438088770461197,5,log2,1,15,954,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 954}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9605263157894737,0.934885290148448,0.9477058029689609,0.9483805668016194,0.9224021592442645,0.9427800269905534,0.013024165577808142
3.935776138305664,0.06868441634875458,0.13013253211975098,0.0025236818689311916,10,sqrt,1,13,1354,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1354}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9612010796221322,0.9871794871794872,0.9714574898785425,0.00968609321273513
3.3441694259643553,0.058309766211892745,0.11050453186035156,0.0020339053061789306,10,sqrt,1,13,1154,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1154}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9612010796221322,0.9871794871794872,0.9714574898785425,0.00968609321273513
3.371055173873901,0.1343140958065324,0.11341781616210937,0.0021518558765166703,,sqrt,1,13,1154,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1154}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9612010796221322,0.9871794871794872,0.9714574898785425,0.00968609321273513
3.289882278442383,0.09217144881279019,0.10970702171325683,0.0017844067628050553,5,log2,1,13,1154,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1154}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9736842105263158,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9487179487179487,0.953306342780027,0.013092157320114694
3.9445579051971436,0.14121381432979996,0.13473143577575683,0.006932020351544392,,log2,1,13,1354,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1354}",0.8500000000000001,0.65,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7288888888888889,0.09332010488264919,1,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9612010796221322,0.9871794871794872,0.9714574898785425,0.00968609321273513
3.4940923690795898,0.09275884296423267,0.11371126174926757,0.006383943740273777,5,sqrt,1,15,1154,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 1154}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9736842105263158,0.934885290148448,0.9477058029689609,0.9483805668016194,0.9355600539811066,0.94804318488529,0.014047409726461796
3.896251678466797,0.1449062676784838,0.1330798625946045,0.006078881383383321,5,log2,2,13,1354,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 1354}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9736842105263158,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9487179487179487,0.953306342780027,0.013092157320114694
3.8512770652771,0.0998377212676146,0.12961034774780272,0.0045161958787935785,5,log2,2,15,1354,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 1354}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9605263157894737,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9355600539811066,0.94804318488529,0.01139532082730609
3.300888729095459,0.07532461764676411,0.11681036949157715,0.006813410207632333,,log2,1,15,1154,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 1154}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9483805668016194,0.9480431848852902,0.9610661268556007,0.011468206379314026
2.7406046390533447,0.06306160167961687,0.09295172691345215,0.0032409132988794652,5,sqrt,2,13,954,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 954}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9736842105263158,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9487179487179487,0.953306342780027,0.013092157320114694
4.00880126953125,0.0945048447826626,0.13662805557250976,0.008844039675947147,5,sqrt,2,13,1354,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 1354}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9736842105263158,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9487179487179487,0.953306342780027,0.013092157320114694
2.739409637451172,0.05895124247871822,0.09255247116088867,0.003858339250686029,5,sqrt,2,15,954,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 954}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9605263157894737,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9224021592442645,0.9454116059379217,0.014941715321593899
3.839158821105957,0.07710449435643943,0.13525056838989258,0.01598807607712622,5,sqrt,2,15,1354,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 1354}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9605263157894737,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9355600539811066,0.94804318488529,0.01139532082730609
3.281215476989746,0.08047399308472288,0.11030545234680175,0.0025701637904771216,10,sqrt,1,15,1154,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 1154}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9483805668016194,0.9480431848852902,0.9610661268556007,0.011468206379314026
2.77323317527771,0.06710423525006189,0.08924312591552734,0.006817995774902956,5,log2,2,15,954,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 954}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9605263157894737,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9224021592442645,0.9454116059379217,0.014941715321593899
3.5557201385498045,0.08555989126419832,0.12039756774902344,0.01687324981632665,10,log2,1,15,1154,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 1154}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9483805668016194,0.9480431848852902,0.9610661268556007,0.011468206379314026
3.2531081676483153,0.08099293065012336,0.111468505859375,0.007950993202298836,5,log2,1,15,1154,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 1154}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9736842105263158,0.934885290148448,0.9477058029689609,0.9483805668016194,0.9355600539811066,0.94804318488529,0.014047409726461796
3.852793550491333,0.0891311928698197,0.13187708854675292,0.008035328502207213,5,log2,1,15,1354,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 1354}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9605263157894737,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9487179487179487,0.9506747638326585,0.009584022058237343
2.760418939590454,0.04323060938728916,0.09195261001586914,0.004155676834967829,5,log2,2,13,954,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 954}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9736842105263158,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9487179487179487,0.953306342780027,0.013092157320114694
3.9790295600891112,0.15121351545252978,0.1284552574157715,0.0057950952052830676,5,sqrt,1,15,1354,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 1354}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9605263157894737,0.934885290148448,0.9608636977058029,0.9483805668016194,0.9487179487179487,0.9506747638326585,0.009584022058237343
3.3281210899353026,0.04408009173710177,0.11856951713562011,0.009613076321345919,,sqrt,1,15,1154,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 1154}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7177777777777778,0.10466878978738388,17,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9483805668016194,0.9480431848852902,0.9610661268556007,0.011468206379314026
3.287699794769287,0.059310909198217895,0.1117013931274414,0.0038368573579980634,5,sqrt,2,11,1154,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 1154}",0.8500000000000001,0.5388888888888889,0.6333333333333333,0.8333333333333333,0.7277777777777779,0.7166666666666666,0.11837375418145844,33,0.9736842105263158,0.9736842105263157,0.9740215924426451,0.9483805668016194,0.9487179487179487,0.963697705802969,0.012369729649758862
3.323935127258301,0.09234313027704016,0.10990610122680664,0.0024751688662948976,5,sqrt,2,13,1154,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 1154}",0.8500000000000001,0.5388888888888889,0.6333333333333333,0.8333333333333333,0.7277777777777779,0.7166666666666666,0.11837375418145844,33,0.9736842105263158,0.9480431848852902,0.9608636977058029,0.9483805668016194,0.9487179487179487,0.9559379217273953,0.010107052277113525
3.374797534942627,0.07992098963711068,0.11269879341125488,0.0033966282333376114,5,log2,2,11,1154,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 1154}",0.8500000000000001,0.5388888888888889,0.6333333333333333,0.8333333333333333,0.7277777777777779,0.7166666666666666,0.11837375418145844,33,0.9736842105263158,0.9736842105263157,0.9740215924426451,0.9483805668016194,0.9487179487179487,0.963697705802969,0.012369729649758862
3.298305702209473,0.045344179472457016,0.118853759765625,0.00666141353407823,5,log2,2,13,1154,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 1154}",0.8500000000000001,0.5388888888888889,0.6333333333333333,0.8333333333333333,0.7277777777777779,0.7166666666666666,0.11837375418145844,33,0.9736842105263158,0.9480431848852902,0.9608636977058029,0.9483805668016194,0.9487179487179487,0.9559379217273953,0.010107052277113525
2.698185110092163,0.043880576143001504,0.09370756149291992,0.0042364500941323045,10,sqrt,1,13,954,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 954}",0.8,0.65,0.6333333333333333,0.8333333333333333,0.6277777777777778,0.7088888888888889,0.0889305457945055,37,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9612010796221322,0.9871794871794872,0.9714574898785425,0.00968609321273513
2.7693867683410645,0.08559374977960302,0.09617857933044434,0.006558142584558455,,sqrt,1,13,954,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 954}",0.8,0.65,0.6333333333333333,0.8333333333333333,0.6277777777777778,0.7088888888888889,0.0889305457945055,37,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9612010796221322,0.9871794871794872,0.9714574898785425,0.00968609321273513
2.9298152923583984,0.08295711467280106,0.09993243217468262,0.0061288025131742176,10,log2,1,13,954,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 954}",0.8,0.65,0.6333333333333333,0.8333333333333333,0.6277777777777778,0.7088888888888889,0.0889305457945055,37,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9612010796221322,0.9871794871794872,0.9714574898785425,0.00968609321273513
2.7396994113922117,0.05910937053990064,0.09749422073364258,0.008111646507882214,,log2,1,13,954,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 954}",0.8,0.65,0.6333333333333333,0.8333333333333333,0.6277777777777778,0.7088888888888889,0.0889305457945055,37,0.9736842105263158,0.9612010796221322,0.9740215924426451,0.9612010796221322,0.9871794871794872,0.9714574898785425,0.00968609321273513
3.861066961288452,0.13269667463781418,0.12766380310058595,0.008362827719806148,,sqrt,1,15,1354,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 1354}",0.8,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7077777777777777,0.09333333333333332,41,0.9736842105263158,0.9480431848852902,0.9740215924426451,0.9483805668016194,0.9612010796221322,0.9610661268556004,0.011468206379314026
4.091709089279175,0.1428395663210109,0.13926515579223633,0.00781058009813858,10,log2,1,15,1354,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 1354}",0.8,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7077777777777777,0.09333333333333332,41,0.9736842105263158,0.9480431848852902,0.9740215924426451,0.9483805668016194,0.9612010796221322,0.9610661268556004,0.011468206379314026
2.822618579864502,0.10213316839007848,0.09709224700927735,0.005934935905800136,10,log2,1,15,954,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 954}",0.8,0.5944444444444444,0.6333333333333333,0.8333333333333333,0.6777777777777778,0.7077777777777777,0.09333333333333332,41,0.9736842105263158,0.934885290148448,0.9740215924426451,0.9483805668016194,0.9352226720647774,0.9532388663967613,0.01752126646530313
2.797434139251709,0.07730840475470803,0.10265798568725586,0.013441632802223272,5,log2,1,11,954,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 954}",0.8500000000000001,0.5944444444444444,0.6333333333333333,0.7833333333333333,0.6777777777777778,0.7077777777777777,0.09510228411791406,41,0.9736842105263158,0.9605263157894737,0.9608636977058029,0.9483805668016194,0.9487179487179487,0.9584345479082321,0.009362940857339146
