mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.8472752571105957,0.012096375765467337,0.029239797592163087,0.0039109413181938335,1,sqrt,4,7,330,"{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 330}",0.44999999999999996,0.7444444444444445,0.6833333333333333,0.7277777777777779,0.6166666666666667,0.6444444444444445,0.10680546525064818,1,0.7105263157894737,0.6730769230769231,0.7125506072874495,0.6906207827260459,0.7290823211875843,0.7031713900134953,0.01937336154429986
0.9337113857269287,0.08934783023467505,0.03031754493713379,0.0009786813235087958,1,sqrt,3,7,330,"{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 330}",0.44999999999999996,0.7444444444444445,0.6833333333333333,0.7277777777777779,0.6166666666666667,0.6444444444444445,0.10680546525064818,1,0.7105263157894737,0.6730769230769231,0.7125506072874495,0.6906207827260459,0.7290823211875843,0.7031713900134953,0.01937336154429986
0.856139850616455,0.01952288708036972,0.03173761367797852,0.004535606446320852,1,log2,3,9,330,"{'max_depth': 1, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 330}",0.44999999999999996,0.7444444444444445,0.6833333333333333,0.7277777777777779,0.6166666666666667,0.6444444444444445,0.10680546525064818,1,0.7105263157894737,0.6730769230769231,0.7125506072874495,0.6906207827260459,0.7290823211875843,0.7031713900134953,0.01937336154429986
0.8708669662475585,0.018011986611752878,0.035135412216186525,0.005630183275186326,1,sqrt,3,9,330,"{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 330}",0.44999999999999996,0.7444444444444445,0.6833333333333333,0.7277777777777779,0.6166666666666667,0.6444444444444445,0.10680546525064818,1,0.7105263157894737,0.6730769230769231,0.7125506072874495,0.6906207827260459,0.7290823211875843,0.7031713900134953,0.01937336154429986
0.8665879726409912,0.02046019537357811,0.031005716323852538,0.001167368600345237,1,log2,4,11,330,"{'max_depth': 1, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 330}",0.44999999999999996,0.7444444444444445,0.6833333333333333,0.7277777777777779,0.6166666666666667,0.6444444444444445,0.10680546525064818,1,0.7105263157894737,0.6730769230769231,0.7125506072874495,0.6906207827260459,0.7290823211875843,0.7031713900134953,0.01937336154429986
0.8761202812194824,0.013755197258993592,0.030859899520874024,0.004589189364531925,1,sqrt,3,11,330,"{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 330}",0.44999999999999996,0.7444444444444445,0.6833333333333333,0.7277777777777779,0.6166666666666667,0.6444444444444445,0.10680546525064818,1,0.7105263157894737,0.6730769230769231,0.7125506072874495,0.6906207827260459,0.7290823211875843,0.7031713900134953,0.01937336154429986
0.8544128894805908,0.00934823749995548,0.03505163192749024,0.006916069120409964,1,sqrt,4,11,330,"{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 330}",0.44999999999999996,0.7444444444444445,0.6833333333333333,0.7277777777777779,0.6166666666666667,0.6444444444444445,0.10680546525064818,1,0.7105263157894737,0.6730769230769231,0.7125506072874495,0.6906207827260459,0.7290823211875843,0.7031713900134953,0.01937336154429986
0.8513576507568359,0.02924022656792256,0.03861870765686035,0.011428799985080638,1,log2,4,9,330,"{'max_depth': 1, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 330}",0.44999999999999996,0.7444444444444445,0.6833333333333333,0.7277777777777779,0.6166666666666667,0.6444444444444445,0.10680546525064818,1,0.7105263157894737,0.6730769230769231,0.7125506072874495,0.6906207827260459,0.7290823211875843,0.7031713900134953,0.01937336154429986
0.8493818283081055,0.019679029396627207,0.029538965225219725,0.0032973566164468163,1,log2,3,7,330,"{'max_depth': 1, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 330}",0.44999999999999996,0.7444444444444445,0.6833333333333333,0.7277777777777779,0.6166666666666667,0.6444444444444445,0.10680546525064818,1,0.7105263157894737,0.6730769230769231,0.7125506072874495,0.6906207827260459,0.7290823211875843,0.7031713900134953,0.01937336154429986
0.8609522819519043,0.01936040715403944,0.030822134017944335,0.005300937999928009,1,log2,3,11,330,"{'max_depth': 1, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 330}",0.44999999999999996,0.7444444444444445,0.6833333333333333,0.7277777777777779,0.6166666666666667,0.6444444444444445,0.10680546525064818,1,0.7105263157894737,0.6730769230769231,0.7125506072874495,0.6906207827260459,0.7290823211875843,0.7031713900134953,0.01937336154429986
