mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.7216022491455076,0.2740307770969164,0.07639570236206054,0.014239116923917895,3,,2,300,"{'max_depth': 3, 'max_features': None, 'min_samples_leaf': 2, 'n_estimators': 300}",0.8,0.6444444444444444,0.7388888888888889,0.7333333333333334,0.5222222222222221,0.6877777777777778,0.09650689222492657,29,0.9736842105263157,0.9342105263157895,0.9605263157894737,0.9355600539811066,0.9487179487179487,0.9505398110661268,0.015031642279948928
1.590348243713379,0.6602640891176268,0.05126209259033203,0.014881576371017726,3,,1,300,"{'max_depth': 3, 'max_features': None, 'min_samples_leaf': 1, 'n_estimators': 300}",0.8,0.6444444444444444,0.7388888888888889,0.7333333333333334,0.5222222222222221,0.6877777777777778,0.09650689222492657,29,0.9736842105263157,0.9342105263157895,0.9605263157894737,0.9355600539811066,0.9487179487179487,0.9505398110661268,0.015031642279948928
1.4868186950683593,0.3237366085573433,0.05548429489135742,0.027590634952311042,3,,4,300,"{'max_depth': 3, 'max_features': None, 'min_samples_leaf': 4, 'n_estimators': 300}",0.8,0.6444444444444444,0.7388888888888889,0.7333333333333334,0.5222222222222221,0.6877777777777778,0.09650689222492657,29,0.9473684210526316,0.9085695006747638,0.9345479082321188,0.9227395411605939,0.9615384615384616,0.934952766531714,0.018473500792549426
2.6905901432037354,0.14334491209822353,0.09933409690856934,0.014069824143009542,,sqrt,2,800,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 800}",0.75,0.48888888888888893,0.6833333333333333,0.8333333333333333,0.6833333333333333,0.6877777777777778,0.11371395779556201,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.009490156173706,0.28718787360773235,0.11847138404846191,0.004331693105792648,,sqrt,2,1200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 1200}",0.8,0.48888888888888893,0.6833333333333333,0.7833333333333333,0.6833333333333333,0.6877777777777778,0.11074383743967063,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9968162059783936,0.07989592689872674,0.034308671951293945,0.0024103014427360367,,log2,2,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'n_estimators': 300}",0.8,0.5388888888888889,0.6833333333333333,0.7333333333333334,0.6833333333333333,0.6877777777777778,0.08587961715084268,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.379036474227905,0.3357967193299993,0.14454755783081055,0.014905026215059437,10,sqrt,2,1200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 1200}",0.8,0.48888888888888893,0.6833333333333333,0.7833333333333333,0.6833333333333333,0.6877777777777778,0.11074383743967063,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.2250381469726563,0.34272074804032865,0.11073617935180664,0.01734443048985504,10,sqrt,2,800,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 800}",0.75,0.48888888888888893,0.6833333333333333,0.8333333333333333,0.6833333333333333,0.6877777777777778,0.11371395779556201,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.061082124710083,0.0885241612424891,0.0335197925567627,0.0013693527319326687,10,log2,2,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'n_estimators': 300}",0.8,0.5388888888888889,0.6833333333333333,0.7333333333333334,0.6833333333333333,0.6877777777777778,0.08587961715084268,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.459331178665161,0.6166019580637634,0.20619025230407714,0.10188568692083932,10,sqrt,1,800,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 800}",0.75,0.5388888888888889,0.6833333333333333,0.8333333333333333,0.6333333333333333,0.6877777777777777,0.10020965676341763,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.855350637435913,0.32830719746509157,0.06722006797790528,0.01616276714335413,7,log2,1,500,"{'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 500}",0.8,0.48888888888888893,0.6833333333333333,0.8333333333333333,0.6333333333333333,0.6877777777777777,0.12354836110149009,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.863431119918823,0.164035688243121,0.08876214027404786,0.009524635729199104,,sqrt,1,800,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 800}",0.75,0.5388888888888889,0.6833333333333333,0.8333333333333333,0.6333333333333333,0.6877777777777777,0.10020965676341763,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.5813512802124023,0.27053944696810983,0.0860945701599121,0.007395010366058586,10,log2,1,800,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 800}",0.8,0.48888888888888893,0.6833333333333333,0.8333333333333333,0.6333333333333333,0.6877777777777777,0.12354836110149009,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.092260265350342,0.12988185261541435,0.1421379566192627,0.02982727345470763,10,log2,1,1200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 1200}",0.8,0.5388888888888889,0.6833333333333333,0.8333333333333333,0.5833333333333333,0.6877777777777776,0.11565166943012674,46,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.867569828033447,0.3017259847019382,0.12586193084716796,0.010430272543292894,,log2,1,1200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 1200}",0.8,0.5388888888888889,0.6833333333333333,0.8333333333333333,0.5833333333333333,0.6877777777777776,0.11565166943012674,46,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4.668376731872558,0.5582952462996803,0.13463907241821288,0.025101406150297097,5,log2,2,1200,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'n_estimators': 1200}",0.75,0.48888888888888893,0.6833333333333333,0.8333333333333333,0.6777777777777778,0.6866666666666668,0.11377907985366058,48,1.0,0.986842105263158,0.986842105263158,0.9743589743589743,1.0,0.989608636977058,0.009631411696761178
1.7741566181182862,0.22668987662417814,0.05657739639282226,0.0046167041377065815,10,sqrt,6,500,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'n_estimators': 500}",0.8500000000000001,0.5388888888888889,0.6333333333333333,0.7833333333333333,0.6277777777777778,0.6866666666666666,0.11328975196916345,49,0.9736842105263158,0.9477058029689609,0.9740215924426451,0.9483805668016194,0.9743589743589743,0.9636302294197032,0.012730345614232997
3.4021912574768067,1.047618433148109,0.12905449867248536,0.08161698356116814,5,sqrt,2,800,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 800}",0.8,0.48888888888888893,0.6833333333333333,0.8333333333333333,0.6277777777777778,0.6866666666666666,0.12405693635097602,49,1.0,0.986842105263158,0.986842105263158,0.9743589743589743,0.9871794871794872,0.9870445344129555,0.00811008865340974
7.946553134918213,2.3836127871026718,0.24367775917053222,0.06006140566420624,5,sqrt,2,1200,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 1200}",0.8,0.48888888888888893,0.6833333333333333,0.8333333333333333,0.6277777777777778,0.6866666666666666,0.12405693635097602,49,1.0,0.986842105263158,0.986842105263158,0.9871794871794872,1.0,0.9921727395411606,0.006392118668172732
3.2498474597930906,0.8870048902013199,0.12646217346191407,0.02184702405550985,5,sqrt,1,800,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 800}",0.8,0.48888888888888893,0.6833333333333333,0.8333333333333333,0.6277777777777778,0.6866666666666666,0.12405693635097602,49,1.0,0.986842105263158,0.986842105263158,0.9871794871794872,0.9871794871794872,0.989608636977058,0.005197871841449574
2.8934101104736327,0.6112051287827768,0.11141424179077149,0.034809603788031884,5,sqrt,6,500,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'n_estimators': 500}",0.8500000000000001,0.5388888888888889,0.6333333333333333,0.7833333333333333,0.6277777777777778,0.6866666666666666,0.11328975196916345,49,0.9736842105263158,0.9477058029689609,0.9608636977058029,0.9483805668016194,0.9743589743589743,0.9609986504723347,0.01162201127823745
2.489717435836792,0.45951856408691005,0.13763160705566407,0.1352162135607477,5,log2,1,500,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 500}",0.8,0.48888888888888893,0.6833333333333333,0.8333333333333333,0.6277777777777778,0.6866666666666666,0.12405693635097602,49,1.0,0.986842105263158,0.986842105263158,0.9871794871794872,0.9871794871794872,0.989608636977058,0.005197871841449574
